Property_ID,Neighborhood,Square_Feet,Bedrooms,Condition_Score,Listing_Price,Fair_Market_Value,Renovation_Cost,Total_Investment,Cap_Rate_Pct,ROI_Pct,Action_Recommendation
PROP_1061,Beacon Hill,1815,4,4,2223225.25,1968089.0,95178,2318403.25,3.4,-15.11,Pass
PROP_1062,South End,1869,5,3,1844957.52,1780242.0,84565,1929522.52,4.15,-7.74,Pass
PROP_1063,Back Bay,2731,3,7,2713537.66,3400084.0,35018,2748555.66,4.7,23.7,Buy
PROP_1064,Fenway,3170,3,9,2026005.47,1803331.67,0,2026005.47,4.45,-10.99,Pass
PROP_1065,Seaport,2010,5,1,2313517.24,2098469.0,96233,2409750.24,3.66,-12.92,Pass
PROP_1066,Back Bay,1004,5,8,1708126.53,1463032.0,0,1708126.53,3.25,-14.35,Pass
PROP_1067,South End,1146,2,6,1081871.86,1052443.0,10363,1092234.86,4.34,-3.64,Pass
PROP_1068,Seaport,2766,2,1,2864110.14,2634840.0,80825,2944935.14,3.76,-10.53,Pass
PROP_1069,Dorchester,1708,1,2,742357.52,686403.0,52244,794601.52,5.18,-13.62,Pass
PROP_1070,South End,618,2,8,659569.3,613019.0,0,659569.3,4.18,-7.06,Pass
PROP_1071,Fenway,1236,3,9,1003071.98,824152.0,0,1003071.98,4.11,-17.84,Pass
PROP_1072,Dorchester,1625,2,5,745369.41,701674.0,36835,782204.41,5.38,-10.3,Pass
PROP_1073,Dorchester,1735,4,10,780900.13,867004.0,0,780900.13,6.66,11.03,Buy
PROP_1074,South End,1059,5,6,1172897.35,1101997.0,30116,1203013.35,4.12,-8.4,Pass
PROP_1075,Fenway,2883,2,7,1814083.92,1661805.0,21283,1835366.92,4.53,-9.46,Pass
PROP_1076,Seaport,2863,1,6,2993923.84,2685573.33,28987,3022910.84,3.73,-11.16,Pass
PROP_1077,Dorchester,2465,2,1,1158866.2,1076325.0,112514,1271380.2,5.08,-15.34,Pass
PROP_1078,South End,841,3,6,688009.3,836553.0,30308,718317.3,5.24,16.46,Buy
PROP_1079,South End,2704,1,2,2628694.99,2211770.0,74503,2703197.99,3.68,-18.18,Pass
PROP_1080,Seaport,3379,1,10,2923450.21,3154488.33,0,2923450.21,4.53,7.9,Pass
PROP_1081,Fenway,709,1,10,457981.52,418248.33,0,457981.52,4.57,-8.68,Pass
PROP_1082,South End,3191,2,2,3091482.15,2627400.0,81406,3172888.15,3.73,-17.19,Pass
PROP_1083,South End,2876,2,3,2331932.04,2408739.0,136450,2468382.04,4.39,-2.42,Pass
PROP_1084,South End,1481,5,8,1169317.86,1448021.0,0,1169317.86,5.57,23.83,Buy
PROP_1085,Back Bay,2165,4,10,3310974.19,2764692.0,0,3310974.19,3.17,-16.5,Pass
PROP_1086,Beacon Hill,942,4,8,1180818.19,1133136.0,0,1180818.19,3.84,-4.04,Pass
PROP_1087,Seaport,2224,4,3,2596875.51,2253422.33,144948,2741823.51,3.45,-17.81,Pass
PROP_1088,Back Bay,1461,3,1,1693822.51,1927881.0,136807,1830629.51,4.0,5.31,Pass
PROP_1089,South End,1145,5,8,1366306.09,1194840.0,0,1366306.09,3.94,-12.55,Pass
PROP_1090,Beacon Hill,2153,1,3,2562096.57,2249367.0,109164,2671260.57,3.37,-15.79,Pass
PROP_1091,Seaport,1882,2,10,2494583.23,1874732.33,0,2494583.23,3.16,-24.85,Pass
PROP_1092,Dorchester,1873,4,2,1156670.27,959489.0,146894,1303564.27,4.42,-26.39,Pass
PROP_1093,Cambridge,1596,2,7,840474.86,1113111.0,23223,863697.86,6.19,28.88,Buy
PROP_1094,Seaport,853,4,5,1111156.15,971037.33,21593,1132749.15,3.6,-14.28,Pass
PROP_1095,Back Bay,3492,1,2,4047029.13,4196212.0,50654,4097683.13,3.89,2.4,Pass
PROP_1096,Back Bay,1985,4,4,2910602.47,2561087.0,101028,3011630.47,3.23,-14.96,Pass
PROP_1097,Back Bay,3357,1,10,3217612.47,4123507.0,0,3217612.47,4.87,28.15,Buy
PROP_1098,Seaport,1020,5,7,1021682.87,1239892.0,36535,1058217.87,4.92,17.17,Buy
PROP_1099,Fenway,3108,3,4,1785548.13,1814063.0,120247,1905795.13,4.76,-4.81,Pass
PROP_1100,South End,2983,5,5,2576646.63,2599561.0,34831,2611477.63,4.48,-0.46,Pass
PROP_1101,Seaport,1607,1,9,1410584.34,1526197.67,0,1410584.34,4.54,8.2,Pass
PROP_1102,Dorchester,3171,5,3,1877452.32,1561509.0,77105,1954557.32,4.79,-20.11,Pass
PROP_1103,Cambridge,1477,2,7,1309427.01,1069221.33,29049,1338476.01,3.83,-20.12,Pass
PROP_1104,Dorchester,1988,2,5,827619.96,847837.0,26928,854547.96,5.95,-0.79,Buy
PROP_1105,Dorchester,670,1,3,305803.03,353092.0,96762,402565.03,5.26,-12.29,Pass
PROP_1106,South End,3024,5,6,2087100.07,2693148.0,36627,2123727.07,5.71,26.81,Buy
PROP_1107,Beacon Hill,1447,4,2,1427565.82,1616403.0,141555,1569120.82,4.12,3.01,Pass
PROP_1108,Cambridge,700,3,9,526221.74,585625.33,0,526221.74,5.34,11.29,Pass
PROP_1109,Back Bay,2597,4,2,2777492.13,3322974.0,77675,2855167.13,4.42,16.38,Buy
PROP_1110,South End,3329,4,7,2749872.29,2853763.0,12911,2762783.29,4.65,3.29,Pass
PROP_1111,Back Bay,3015,3,8,2721784.25,3798730.0,0,2721784.25,5.3,39.57,Buy
PROP_1112,South End,1793,2,1,1349998.92,1555501.0,50835,1400833.92,5.0,11.04,Pass
PROP_1113,Back Bay,2846,2,8,4498373.7,3542560.0,0,4498373.7,2.99,-21.25,Pass
PROP_1114,South End,846,3,10,860692.79,874689.0,0,860692.79,4.57,1.63,Pass
PROP_1115,Beacon Hill,3344,5,4,4240049.98,3616590.0,65823,4305872.98,3.36,-16.01,Pass
PROP_1116,Seaport,1559,4,2,1800315.25,1608557.67,110408,1910723.25,3.54,-15.81,Pass
PROP_1117,Dorchester,1353,4,7,832379.55,716363.0,31972,864351.55,4.97,-17.12,Pass
PROP_1118,Back Bay,2447,4,6,2952705.67,3098526.0,22212,2974917.67,3.96,4.16,Pass
PROP_1119,South End,806,4,5,895523.52,842431.0,17060,912583.52,4.15,-7.69,Pass
PROP_1120,Beacon Hill,2598,1,2,2843676.22,2666593.0,105501,2949177.22,3.62,-9.58,Pass
PROP_1121,Beacon Hill,661,4,4,970867.94,844635.0,130691,1101558.94,3.07,-23.32,Pass
PROP_1122,Dorchester,618,5,4,488506.27,536587.0,107889,596395.27,5.4,-10.03,Pass
PROP_1123,South End,2329,5,10,1916121.08,2067350.0,0,1916121.08,4.86,7.89,Pass
PROP_1124,Seaport,641,1,6,682429.28,692704.67,18154,700583.28,4.15,-1.12,Pass
PROP_1125,Back Bay,2067,3,8,2985508.06,2604356.0,0,2985508.06,3.31,-12.77,Pass
PROP_1126,Seaport,1816,4,5,1682999.96,1927733.33,30528,1713527.96,4.73,12.5,Pass
PROP_1127,Cambridge,1768,5,9,1236692.55,1355630.33,0,1236692.55,5.26,9.62,Pass
PROP_1128,Cambridge,3126,4,3,2110470.79,2133316.0,114817,2225287.79,4.6,-4.13,Pass
PROP_1129,Fenway,2469,1,1,1514910.07,1366397.0,131515,1646425.07,4.15,-17.01,Pass
PROP_1130,Beacon Hill,2742,1,8,2768439.11,2796144.0,0,2768439.11,4.04,1.0,Pass
PROP_1131,Cambridge,1582,4,6,1436595.92,1173328.33,10693,1447288.92,3.89,-18.93,Pass
PROP_1132,Beacon Hill,624,4,9,608512.65,870887.0,0,608512.65,5.72,43.12,Buy
PROP_1133,Dorchester,2228,3,1,945365.57,992607.0,108560,1053925.57,5.65,-5.82,Buy
PROP_1134,South End,2884,3,3,2138093.37,2427081.0,141288,2279381.37,4.79,6.48,Pass
PROP_1135,Fenway,1238,5,7,981065.27,959567.67,16099,997164.27,4.81,-3.77,Pass
PROP_1136,Fenway,2059,4,7,1327969.74,1344497.33,23509,1351478.74,4.97,-0.52,Pass
PROP_1137,Fenway,1994,5,1,1583336.15,1360694.67,131494,1714830.15,3.97,-20.65,Pass
PROP_1138,South End,2848,1,1,2304768.51,2289148.0,61182,2365950.51,4.35,-3.25,Pass
PROP_1139,Back Bay,857,4,1,1327050.28,1224498.0,81556,1408606.28,3.3,-13.07,Pass
PROP_1140,Beacon Hill,1022,2,8,1081341.88,1093876.0,0,1081341.88,4.05,1.16,Pass
PROP_1141,South End,613,5,9,733115.58,749705.0,0,733115.58,4.6,2.26,Pass
PROP_1142,Cambridge,1322,4,7,1042479.52,995986.67,18400,1060879.52,4.51,-6.12,Pass
PROP_1143,Fenway,1240,4,8,951631.15,904781.33,0,951631.15,4.75,-4.92,Pass
PROP_1144,Beacon Hill,2323,5,4,1861808.36,2572570.0,86160,1947968.36,5.28,32.06,Buy
PROP_1145,Cambridge,3372,1,1,2512047.07,2215580.0,67929,2579976.07,4.12,-14.12,Pass
PROP_1146,Beacon Hill,1670,3,2,1877720.98,1832559.0,92863,1970583.98,3.72,-7.0,Pass
PROP_1147,Fenway,2355,2,7,1845139.33,1387914.0,10988,1856127.33,3.74,-25.23,Pass
PROP_1148,Fenway,1705,4,7,1351181.0,1085516.33,31411,1382592.0,3.93,-21.49,Pass
PROP_1149,Beacon Hill,2025,4,9,2446241.66,2237501.0,0,2446241.66,3.66,-8.53,Pass
PROP_1150,Dorchester,2642,1,2,1130026.09,1088013.0,101588,1231614.09,5.3,-11.66,Pass
PROP_1151,Seaport,2021,4,7,1803627.15,2111021.67,13539,1817166.15,4.88,16.17,Buy
PROP_1152,Seaport,1559,1,6,1539291.75,1474933.67,21422,1560713.75,3.97,-5.5,Pass
PROP_1153,Beacon Hill,1415,4,6,1105783.75,1578180.0,29766,1135549.75,5.56,38.98,Buy
PROP_1154,Back Bay,667,1,10,890675.89,880272.0,0,890675.89,3.76,-1.17,Pass
PROP_1155,Back Bay,1981,4,7,2679748.91,2614123.0,24993,2704741.91,3.67,-3.35,Pass
PROP_1156,Cambridge,3097,2,4,2122815.07,2034423.33,126102,2248917.07,4.34,-9.54,Pass
PROP_1157,Dorchester,917,1,3,420326.38,417454.0,52042,472368.38,5.3,-11.63,Pass
PROP_1158,South End,1102,2,3,1012877.07,965077.0,58061,1070938.07,4.06,-9.88,Pass
PROP_1159,Beacon Hill,1017,4,6,1249014.58,1250021.0,17857,1266871.58,3.95,-1.33,Pass
PROP_1160,Back Bay,2039,3,8,3112358.29,2635378.0,0,3112358.29,3.22,-15.33,Pass
PROP_1161,Beacon Hill,3247,1,3,2540793.21,3295773.0,99476,2640269.21,4.99,24.83,Buy
PROP_1162,Dorchester,1591,2,8,652186.35,714952.0,0,652186.35,6.58,9.62,Buy
PROP_1163,Cambridge,751,3,3,506433.94,622195.33,139080,645513.94,4.63,-3.61,Pass
PROP_1164,Fenway,1468,3,4,859119.79,925395.33,140925,1000044.79,4.63,-7.46,Pass
PROP_1165,Dorchester,1445,5,1,635185.21,841749.0,63731,698916.21,7.23,20.44,Buy
PROP_1166,Dorchester,2367,1,10,935765.71,1045458.0,0,935765.71,6.7,11.72,Buy
PROP_1167,Cambridge,3181,3,3,2396511.42,2166271.33,58418,2454929.42,4.24,-11.76,Pass
PROP_1168,Dorchester,1041,4,8,693775.91,629444.0,0,693775.91,5.44,-9.27,Pass
PROP_1169,Back Bay,1569,1,3,1559791.63,1886207.0,87122,1646913.63,4.35,14.53,Pass
PROP_1170,Cambridge,1116,2,10,853697.58,832445.0,0,853697.58,4.68,-2.49,Pass
PROP_1171,Dorchester,1739,2,8,936226.62,818882.0,0,936226.62,5.25,-12.53,Pass
PROP_1172,Fenway,3190,3,9,1327346.36,1882465.33,0,1327346.36,7.09,41.82,Buy
PROP_1173,Fenway,3094,4,2,1845231.13,1868454.33,64799,1910030.13,4.89,-2.18,Pass
PROP_1174,Fenway,3043,1,6,1515561.32,1666266.33,27573,1543134.32,5.4,7.98,Pass
PROP_1175,South End,3289,4,1,2973459.32,2838120.0,70316,3043775.32,4.2,-6.76,Pass
PROP_1176,Cambridge,2207,5,5,1477195.85,1622390.67,37622,1514817.85,5.14,7.1,Pass
PROP_1177,Dorchester,3433,5,3,2086829.9,1587316.0,144686,2231515.9,4.27,-28.87,Pass
PROP_1178,Fenway,1431,2,2,894530.0,843486.0,140198,1034728.0,4.08,-18.48,Pass
PROP_1179,South End,2872,3,2,2184888.31,2470913.0,142509,2327397.31,4.78,6.17,Pass
PROP_1180,Dorchester,2532,1,7,1086732.64,1108858.0,29091,1115823.64,5.96,-0.62,Buy
PROP_1181,Dorchester,2482,2,10,1287497.67,1142026.0,0,1287497.67,5.32,-11.3,Pass
PROP_1182,Beacon Hill,2775,2,2,2727928.8,2858332.0,86404,2814332.8,4.06,1.56,Pass
PROP_1183,Dorchester,2534,2,3,947286.24,1111263.0,133848,1081134.24,6.17,2.79,Buy
PROP_1184,Seaport,948,5,4,967463.38,1118585.0,115034,1082497.38,4.34,3.33,Pass
PROP_1185,Beacon Hill,2744,2,1,2422484.79,2832090.0,109412,2531896.79,4.47,11.86,Pass
PROP_1186,Cambridge,3382,2,1,2403975.29,2240224.33,75022,2478997.29,4.34,-9.63,Pass
PROP_1187,Back Bay,3258,3,7,4705002.46,4053278.0,12944,4717946.46,3.26,-14.09,Pass
PROP_1188,Seaport,880,3,2,778078.4,978138.33,70689,848767.4,4.84,15.24,Buy
PROP_1189,Back Bay,725,4,10,1148914.63,1080924.0,0,1148914.63,3.58,-5.92,Pass
PROP_1190,South End,1180,1,10,1231462.34,1007745.0,0,1231462.34,3.68,-18.17,Pass
PROP_1191,Seaport,3323,5,6,3271396.57,3367050.67,29439,3300835.57,4.28,2.01,Pass
PROP_1192,Beacon Hill,1288,3,5,1719050.39,1487273.0,13052,1732102.39,3.43,-14.13,Pass
PROP_1193,Back Bay,2902,4,1,3938312.6,3648020.0,119263,4057575.6,3.42,-10.09,Pass
PROP_1194,Back Bay,2044,3,2,2576535.57,2578323.0,132357,2708892.57,3.62,-4.82,Pass
PROP_1195,Back Bay,2802,2,6,3632262.29,3440877.0,21437,3653699.29,3.58,-5.82,Pass
PROP_1196,Dorchester,1840,3,6,879744.82,840551.0,24868,904612.82,5.58,-7.08,Buy
PROP_1197,Beacon Hill,799,3,5,708771.2,928685.0,19663,728434.2,5.1,27.49,Buy
PROP_1198,Back Bay,847,4,9,1194905.12,1234247.0,0,1194905.12,3.93,3.29,Pass
PROP_1199,Beacon Hill,1204,1,10,1488335.93,1264686.0,0,1488335.93,3.4,-15.03,Pass
PROP_1200,Fenway,2017,5,6,1200440.01,1296714.33,18740,1219180.01,5.32,6.36,Pass
PROP_1201,Fenway,1965,1,6,1033956.53,1117351.0,14507,1048463.53,5.33,6.57,Pass
PROP_1202,Seaport,3079,5,8,2308538.55,3149733.33,0,2308538.55,5.73,36.44,Buy
PROP_1203,Dorchester,2596,2,3,1162944.09,1106348.0,88826,1251770.09,5.3,-11.62,Pass
PROP_1204,Fenway,3487,5,10,1946480.04,2131966.33,0,1946480.04,5.48,9.53,Pass
PROP_1205,South End,3481,1,5,2382207.08,2882152.0,29354,2411561.08,5.38,19.51,Buy
PROP_1206,Beacon Hill,1752,2,6,1970325.74,1879225.0,10564,1980889.74,3.79,-5.13,Pass
PROP_1207,Back Bay,2201,2,7,3303579.75,2770129.0,35601,3339180.75,3.15,-17.04,Pass
PROP_1208,South End,2851,5,1,2334346.91,2507827.0,62224,2396570.91,4.71,4.64,Pass
PROP_1209,Seaport,3410,1,4,3651159.39,3279038.67,128572,3779731.39,3.64,-13.25,Pass
PROP_1210,South End,704,3,10,597212.35,667341.0,0,597212.35,5.03,11.74,Pass
PROP_1211,Seaport,3492,1,10,3658381.96,3319102.0,0,3658381.96,3.81,-9.27,Pass
PROP_1212,Cambridge,2159,4,9,1317226.71,1617177.67,0,1317226.71,5.89,22.77,Buy
PROP_1213,Fenway,2402,1,10,1437742.83,1305464.67,0,1437742.83,4.54,-9.2,Pass
PROP_1214,Beacon Hill,714,4,7,860720.49,881706.0,12096,872816.49,4.04,1.02,Pass
PROP_1215,Seaport,2808,5,2,3370371.26,2837359.0,63288,3433659.26,3.47,-17.37,Pass
PROP_1216,Back Bay,2518,4,1,3552328.33,3233315.0,69643,3621971.33,3.39,-10.73,Pass
PROP_1217,South End,2703,3,6,2279111.68,2303133.0,28467,2307578.68,4.49,-0.19,Pass
PROP_1218,Cambridge,2640,1,3,2083706.69,1730959.0,94565,2178271.69,3.81,-20.54,Pass
PROP_1219,Cambridge,1218,5,5,956019.03,1009659.0,15795,971814.03,4.99,3.89,Pass
PROP_1220,Seaport,2715,4,9,2497781.15,2694931.0,0,2497781.15,4.53,7.89,Pass
PROP_1221,Dorchester,1513,2,4,761997.69,656244.0,74363,836360.69,4.71,-21.54,Pass
PROP_1222,Seaport,2238,5,3,2219740.3,2310101.0,89390,2309130.3,4.2,0.04,Pass
PROP_1223,Cambridge,2597,1,2,1379296.29,1694018.67,72259,1451555.29,5.6,16.7,Buy
PROP_1224,Back Bay,775,3,3,1208262.42,1087184.0,94328,1302590.42,3.17,-16.54,Pass
PROP_1225,Fenway,2858,3,2,1505247.63,1664430.67,139743,1644990.63,5.06,1.18,Pass
PROP_1226,Beacon Hill,2011,4,3,1639556.4,2210692.0,78036,1717592.4,5.15,28.71,Buy
PROP_1227,Dorchester,1105,2,1,398087.15,560681.0,112532,510619.15,6.59,9.8,Buy
PROP_1228,Back Bay,1412,2,2,1637728.08,1764504.0,146264,1783992.08,3.76,-1.09,Pass
PROP_1229,Seaport,3344,5,9,4554903.89,3389111.67,0,4554903.89,3.13,-25.59,Pass
PROP_1230,Back Bay,3037,2,2,3100058.28,3758044.0,88328,3188386.28,4.48,17.87,Buy
PROP_1231,South End,1319,3,3,1368074.82,1181698.0,146881,1514955.82,3.51,-22.0,Pass
PROP_1232,Cambridge,661,2,4,555415.92,494661.33,73097,628512.92,3.78,-21.3,Pass
PROP_1233,Back Bay,711,1,6,939775.33,918024.0,35036,974811.33,3.58,-5.83,Pass
PROP_1234,Beacon Hill,3355,1,5,3408260.12,3405227.0,25733,3433993.12,3.97,-0.84,Pass
PROP_1235,Beacon Hill,2204,5,1,2724081.12,2413247.0,115149,2839230.12,3.4,-15.0,Pass
PROP_1236,Back Bay,1178,2,9,1396793.68,1547771.0,0,1396793.68,4.21,10.81,Pass
PROP_1237,Cambridge,2545,2,4,1883695.24,1723787.33,149864,2033559.24,4.07,-15.23,Pass
PROP_1238,South End,1764,4,6,1461036.51,1596690.0,10808,1471844.51,4.88,8.48,Pass
PROP_1239,Dorchester,771,4,2,547882.33,487118.0,87841,635723.33,4.6,-23.38,Pass
PROP_1240,Seaport,2245,5,9,2705026.51,2345614.33,0,2705026.51,3.64,-13.29,Pass
PROP_1241,Cambridge,2933,3,3,2269788.05,1994826.67,117609,2387397.05,4.01,-16.44,Pass
PROP_1242,Dorchester,912,5,10,658448.3,619269.0,0,658448.3,5.64,-5.95,Buy
PROP_1243,South End,3363,1,2,3309161.89,2765635.0,126298,3435459.89,3.62,-19.5,Pass
PROP_1244,Fenway,2494,2,2,1310713.18,1382280.33,132410,1443123.18,4.79,-4.22,Pass
PROP_1245,Beacon Hill,854,5,8,1171876.91,1091755.0,0,1171876.91,3.73,-6.84,Pass
PROP_1246,Fenway,2233,1,8,1177754.49,1226627.33,0,1177754.49,5.21,4.15,Pass
PROP_1247,Seaport,2858,3,10,3269374.21,2829457.67,0,3269374.21,3.63,-13.46,Pass
PROP_1248,South End,2674,3,9,2499372.62,2282079.0,0,2499372.62,4.11,-8.69,Pass
PROP_1249,Seaport,828,3,7,838802.47,946894.0,38294,877096.47,4.53,7.96,Pass
PROP_1250,Fenway,1123,5,5,854969.67,838576.33,13022,867991.67,4.83,-3.39,Pass
PROP_1251,South End,2916,4,7,2283764.63,2559248.0,32368,2316132.63,4.97,10.5,Pass
PROP_1252,Dorchester,2370,2,1,1018482.99,1007969.0,111313,1129795.99,5.35,-10.78,Pass
PROP_1253,Dorchester,1992,2,10,1194503.19,929397.0,0,1194503.19,4.67,-22.19,Pass
PROP_1254,Fenway,1257,3,7,613841.29,775944.0,30925,644766.29,6.02,20.35,Buy
PROP_1255,Fenway,2548,2,6,1473008.56,1480682.33,25605,1498613.56,4.94,-1.2,Pass
PROP_1256,Beacon Hill,1373,2,3,1482906.26,1443390.0,121318,1604224.26,3.6,-10.03,Pass
PROP_1257,Dorchester,1543,2,5,743607.03,684184.0,32760,776367.03,5.29,-11.87,Pass
PROP_1258,Beacon Hill,2017,5,9,2250917.84,2266402.0,0,2250917.84,4.03,0.69,Pass
PROP_1259,Fenway,1380,2,10,721972.83,799362.0,0,721972.83,5.54,10.72,Buy
PROP_1260,Seaport,1657,3,1,1356674.96,1665095.33,117906,1474580.96,4.74,12.92,Pass
PROP_1261,South End,1214,1,5,1163819.48,1017651.0,23122,1186941.48,3.86,-14.26,Pass
PROP_1262,Dorchester,3298,1,2,1419079.01,1325949.0,107676,1526755.01,5.21,-13.15,Pass
PROP_1263,South End,1753,5,8,1629915.09,1634863.0,0,1629915.09,4.51,0.3,Pass
PROP_1264,Beacon Hill,2029,4,3,1919704.5,2273346.0,97599,2017303.5,4.51,12.69,Pass
PROP_1265,Beacon Hill,1613,4,10,1988894.58,1808406.0,0,1988894.58,3.64,-9.07,Pass
PROP_1266,Back Bay,2624,3,8,2745741.39,3262303.0,0,2745741.39,4.51,18.81,Buy
PROP_1267,Seaport,1838,2,3,2116687.39,1825023.67,90167,2206854.39,3.47,-17.3,Pass
PROP_1268,Cambridge,2164,3,2,1600686.91,1529234.33,100568,1701254.91,4.31,-10.11,Pass
PROP_1269,Cambridge,3453,5,1,2152153.48,2481868.0,87146,2239299.48,5.32,10.83,Pass
PROP_1270,Dorchester,978,4,8,654207.87,631667.0,0,654207.87,5.79,-3.45,Buy
PROP_1271,Dorchester,3153,4,7,1300717.43,1424386.0,32219,1332936.43,6.41,6.86,Buy
PROP_1272,Beacon Hill,1561,5,1,1878994.32,1844028.0,105718,1984712.32,3.72,-7.09,Pass
PROP_1273,Cambridge,2300,3,7,1313913.33,1595797.67,27784,1341697.33,5.71,18.94,Buy
PROP_1274,Seaport,1753,1,10,1735708.16,1704455.33,0,1735708.16,4.12,-1.8,Pass
PROP_1275,Cambridge,2012,4,5,1396854.47,1523510.67,37484,1434338.47,5.1,6.22,Pass
PROP_1276,South End,1643,5,9,1362147.99,1551301.0,0,1362147.99,5.12,13.89,Pass
PROP_1277,Dorchester,1649,1,1,787666.06,746962.0,149122,936788.06,4.78,-20.26,Pass
PROP_1278,Beacon Hill,1372,5,3,1397745.31,1669170.0,143789,1541534.31,4.33,8.28,Pass
PROP_1279,Cambridge,2908,2,7,2001624.71,1899690.33,19420,2021044.71,4.51,-6.0,Pass
PROP_1280,Cambridge,1296,3,8,1002830.48,1002587.0,0,1002830.48,4.8,-0.02,Pass
PROP_1281,Back Bay,2381,1,2,3072173.85,2892231.0,115747,3187920.85,3.45,-9.28,Pass
PROP_1282,Fenway,1107,2,9,692740.78,706267.0,0,692740.78,5.1,1.95,Pass
PROP_1283,Dorchester,1599,2,2,787500.9,778134.0,110091,897591.9,5.2,-13.31,Pass
PROP_1284,Seaport,3154,2,6,3328329.2,3028051.33,25567,3353896.2,3.79,-9.72,Pass
PROP_1285,Fenway,768,2,2,444819.67,548967.0,55424,500243.67,5.49,9.74,Pass
PROP_1286,South End,745,4,7,663614.3,781929.0,25092,688706.3,5.11,13.54,Pass
PROP_1287,Back Bay,3429,1,9,4083597.68,4163728.0,0,4083597.68,3.87,1.96,Pass
PROP_1288,Dorchester,1000,1,4,430857.05,427626.0,113645,544502.05,4.71,-21.46,Pass
PROP_1289,Fenway,2410,5,8,1635172.91,1492859.33,0,1635172.91,4.56,-8.7,Pass
PROP_1290,Seaport,3236,2,8,2934587.02,3143632.67,0,2934587.02,4.5,7.12,Pass
PROP_1291,Cambridge,2153,1,6,1403503.32,1438222.67,24352,1427855.32,4.83,0.73,Pass
PROP_1292,Fenway,2154,3,4,1329854.48,1343333.0,79592,1409446.48,4.77,-4.69,Pass
PROP_1293,Beacon Hill,1441,2,5,1841700.47,1511823.0,25882,1867582.47,3.24,-19.05,Pass
PROP_1294,Fenway,1458,2,7,610658.73,852620.0,19487,630145.73,6.77,35.31,Buy
PROP_1295,South End,1617,4,1,1362768.96,1446450.0,61953,1424721.96,4.57,1.53,Pass
PROP_1296,Fenway,2875,1,4,1544983.14,1608372.33,147944,1692927.14,4.75,-4.99,Pass
PROP_1297,South End,1689,1,5,1049232.37,1379451.0,14924,1064156.37,5.83,29.63,Buy
PROP_1298,South End,858,4,5,1044403.43,908021.0,11221,1055624.43,3.87,-13.98,Pass
PROP_1299,Seaport,3460,2,10,2886046.86,3372435.33,0,2886046.86,4.91,16.85,Buy
PROP_1300,Beacon Hill,1744,2,8,1955988.13,1830021.0,0,1955988.13,3.74,-6.44,Pass
PROP_1301,Cambridge,1590,5,1,1203922.43,1291585.0,99037,1302959.43,4.76,-0.87,Pass
PROP_1302,Back Bay,2879,4,4,3574404.84,3608313.0,143220,3717624.84,3.69,-2.94,Pass
PROP_1303,South End,2417,1,8,2095054.19,2021890.0,0,2095054.19,4.34,-3.49,Pass
PROP_1304,Fenway,1515,2,4,1038493.25,954341.0,128422,1166915.25,4.09,-18.22,Pass
PROP_1305,Seaport,3050,4,5,3377660.61,3090376.67,37300,3414960.61,3.8,-9.5,Pass
PROP_1306,Fenway,3110,5,4,1766176.39,1942235.67,78942,1845118.39,5.26,5.26,Pass
PROP_1307,South End,2891,4,2,2146769.8,2520357.0,102389,2249158.8,5.04,12.06,Pass
PROP_1308,Seaport,658,2,8,476689.67,708023.33,0,476689.67,6.24,48.53,Buy
PROP_1309,Fenway,2036,3,2,1162595.52,1262894.67,65357,1227952.52,5.14,2.85,Pass
PROP_1310,Cambridge,1161,2,3,874155.39,859932.0,96157,970312.39,4.25,-11.38,Pass
PROP_1311,Cambridge,2035,3,9,1517641.29,1389127.33,0,1517641.29,4.39,-8.47,Pass
PROP_1312,Dorchester,620,2,2,347331.74,309434.0,67558,414889.74,4.47,-25.42,Pass
PROP_1313,Beacon Hill,1764,5,9,2052223.11,2056103.0,0,2052223.11,4.01,0.19,Pass
PROP_1314,Fenway,970,3,8,555898.14,695257.33,0,555898.14,6.25,25.07,Buy
PROP_1315,Beacon Hill,842,1,1,994049.79,862991.0,109946,1103995.79,3.13,-21.83,Pass
PROP_1316,South End,2873,3,7,1755818.81,2427683.0,12972,1768790.81,6.18,37.25,Buy
PROP_1317,South End,2472,4,1,2475195.51,2214269.0,92399,2567594.51,3.88,-13.76,Pass
PROP_1318,South End,3018,3,2,2977269.08,2591031.0,57847,3035116.08,3.84,-14.63,Pass
PROP_1319,Beacon Hill,1670,3,6,2138736.27,1773285.0,13095,2151831.27,3.3,-17.59,Pass
PROP_1320,Cambridge,920,2,10,638307.13,633221.67,0,638307.13,4.76,-0.8,Pass
PROP_1321,Fenway,1274,4,10,1005015.36,877174.67,0,1005015.36,4.36,-12.72,Pass
PROP_1322,Cambridge,3026,2,10,1805239.28,1973839.67,0,1805239.28,5.25,9.34,Pass
PROP_1323,Dorchester,2765,5,8,1320194.59,1345220.0,0,1320194.59,6.11,1.9,Buy
PROP_1324,Cambridge,2747,5,7,1845642.32,1973526.67,14782,1860424.32,5.09,6.08,Pass
PROP_1325,Beacon Hill,1905,1,7,2113306.86,1999945.0,37262,2150568.86,3.72,-7.0,Pass
PROP_1326,Seaport,2558,4,4,2249117.84,2598392.67,55609,2304726.84,4.74,12.74,Pass
PROP_1327,Cambridge,2601,4,9,1925257.34,1841443.0,0,1925257.34,4.59,-4.35,Pass
