SKU_ID,Category,ABC_Class,Unit_Price,Annual_Revenue,Avg_Daily_Sales,Lead_Time_Days,Safety_Stock_Qty,Reorder_Point_Qty,Current_Inventory_Qty,Stock_Status,Inventory_Value
SKU_0261,Home & Garden,A,73.47,2162145.95,80.6,16,170.0,1460.0,3214.0,Overstock,141679.54799999998
SKU_0262,Apparel,B,423.06,420386.36,2.7,6,4.0,20.0,13.0,Healthy,3299.868
SKU_0263,Toys,B,375.98,524029.04,3.8,33,5.0,131.0,268.0,Overstock,60457.583999999995
SKU_0264,Electronics,C,108.75,245856.24,6.2,25,15.0,170.0,122.0,Healthy,7960.5
SKU_0265,Sports,A,177.24,1310988.64,20.3,11,20.0,243.0,228.0,Healthy,24246.432
SKU_0266,Electronics,A,483.64,1673794.85,9.5,31,16.0,310.0,178.0,Healthy,51652.752
SKU_0267,Sports,C,301.14,172183.47,1.6,16,4.0,29.0,23.0,Healthy,4155.731999999999
SKU_0268,Electronics,B,402.57,573294.45,3.9,24,15.0,108.0,20.0,Critical Low,4830.839999999999
SKU_0269,Toys,C,139.65,181717.49,3.6,18,7.0,71.0,53.0,Healthy,4440.87
SKU_0270,Sports,C,112.93,277607.69,6.7,14,8.0,102.0,87.0,Healthy,5894.946
SKU_0271,Apparel,A,394.12,1771900.73,12.3,27,38.0,371.0,411.0,Healthy,97189.992
SKU_0272,Electronics,A,346.08,1541716.57,12.2,34,53.0,468.0,19.0,Critical Low,3945.3119999999994
SKU_0273,Electronics,C,343.68,110017.19,0.9,35,3.0,34.0,32.0,Healthy,6598.656
SKU_0274,Sports,A,280.79,2714822.04,26.5,14,73.0,444.0,539.0,Healthy,90807.48599999999
SKU_0275,Apparel,B,286.15,1044979.64,10.0,23,25.0,255.0,223.0,Healthy,38286.869999999995
SKU_0276,Apparel,A,370.49,5262764.74,38.9,23,123.0,1019.0,574.0,Healthy,127596.756
SKU_0277,Toys,B,142.3,654012.27,12.6,27,17.0,357.0,518.0,Healthy,44226.840000000004
SKU_0278,Apparel,A,182.86,1849057.96,27.7,36,66.0,1063.0,1015.0,Healthy,111361.74
SKU_0279,Apparel,A,437.1,2063508.7,12.9,24,27.0,337.0,947.0,Overstock,248360.22
SKU_0280,Apparel,A,161.34,2188893.39,37.2,8,53.0,350.0,420.0,Healthy,40657.68
SKU_0281,Home & Garden,A,277.69,1401578.4,13.8,37,65.0,577.0,1178.0,Overstock,196271.292
SKU_0282,Toys,B,354.29,849602.83,6.6,5,11.0,44.0,34.0,Healthy,7227.5160000000005
SKU_0283,Electronics,A,499.96,20611370.43,112.9,17,118.0,2038.0,2781.0,Healthy,834233.2559999999
SKU_0284,Sports,A,223.29,1750173.71,21.5,7,16.0,166.0,86.0,Healthy,11521.764
SKU_0285,Electronics,B,219.77,1179913.6,14.7,16,24.0,259.0,684.0,Overstock,90193.608
SKU_0286,Toys,C,422.87,246567.94,1.6,33,3.0,56.0,151.0,Overstock,38312.022
SKU_0287,Sports,C,404.7,232597.71,1.6,35,5.0,60.0,8.0,Critical Low,1942.56
SKU_0288,Toys,A,368.23,1411066.02,10.5,40,51.0,470.0,456.0,Healthy,100747.728
SKU_0289,Apparel,B,236.98,761091.74,8.8,6,17.0,70.0,90.0,Healthy,12796.92
SKU_0290,Sports,C,168.73,217782.27,3.5,26,11.0,103.0,97.0,Healthy,9820.086
SKU_0291,Apparel,B,308.28,984686.27,8.8,26,32.0,260.0,744.0,Overstock,137616.19199999998
SKU_0292,Electronics,A,439.35,7972787.15,49.7,35,150.0,1891.0,2455.0,Healthy,647162.5499999999
SKU_0293,Electronics,A,443.05,2752623.76,17.0,18,22.0,328.0,220.0,Healthy,58482.6
SKU_0294,Sports,C,63.16,43322.38,1.9,33,6.0,68.0,46.0,Healthy,1743.2159999999997
SKU_0295,Sports,B,219.89,518772.97,6.5,39,21.0,274.0,194.0,Healthy,25595.195999999996
SKU_0296,Toys,C,237.71,244019.84,2.8,13,7.0,43.0,40.0,Healthy,5705.04
SKU_0297,Toys,B,489.03,828261.68,4.6,36,9.0,176.0,244.0,Healthy,71593.992
SKU_0298,Apparel,B,342.22,561860.86,4.5,31,10.0,150.0,132.0,Healthy,27103.824
SKU_0299,Sports,C,209.55,318599.01,4.2,14,6.0,65.0,9.0,Critical Low,1131.57
SKU_0300,Electronics,C,22.77,13617.44,1.6,29,7.0,55.0,69.0,Healthy,942.6779999999999
SKU_0301,Toys,B,287.04,664193.56,6.3,37,18.0,252.0,237.0,Healthy,40817.088
SKU_0302,Toys,C,57.08,78556.5,3.8,15,10.0,66.0,88.0,Healthy,3013.824
SKU_0303,Electronics,C,418.88,33595.4,0.2,41,1.0,10.0,11.0,Healthy,2764.608
SKU_0304,Toys,A,378.73,11998572.88,86.8,13,106.0,1235.0,1228.0,Healthy,279048.26399999997
SKU_0305,Apparel,A,235.65,2347276.84,27.3,11,49.0,349.0,11.0,Critical Low,1555.29
SKU_0306,Sports,C,220.31,378278.9,4.7,11,12.0,64.0,139.0,Overstock,18373.854
SKU_0307,Electronics,B,449.7,1240533.66,7.6,38,22.0,309.0,53.0,Critical Low,14300.46
SKU_0308,Sports,C,151.34,100054.61,1.8,23,7.0,49.0,43.0,Healthy,3904.5719999999997
SKU_0309,Toys,A,132.02,2724285.03,56.5,24,85.0,1442.0,1389.0,Healthy,110025.46800000001
SKU_0310,Toys,A,470.21,12358025.67,72.0,29,83.0,2171.0,119.0,Critical Low,33572.994
SKU_0311,Electronics,A,406.53,1323233.19,8.9,9,20.0,100.0,124.0,Healthy,30245.831999999995
SKU_0312,Apparel,A,412.11,3795839.04,25.2,33,105.0,938.0,920.0,Healthy,227484.72
SKU_0313,Home & Garden,C,105.64,351626.78,9.1,31,42.0,324.0,801.0,Overstock,50770.583999999995
SKU_0314,Electronics,C,80.22,43500.94,1.5,29,5.0,48.0,58.0,Healthy,2791.656
SKU_0315,Home & Garden,C,22.75,37439.12,4.5,41,23.0,207.0,582.0,Overstock,7944.299999999999
SKU_0316,Home & Garden,B,126.15,398588.68,8.7,19,27.0,191.0,192.0,Healthy,14532.480000000001
SKU_0317,Apparel,B,389.35,608606.6,4.3,8,9.0,43.0,42.0,Healthy,9811.62
SKU_0318,Home & Garden,C,127.62,264755.31,5.7,18,13.0,115.0,70.0,Healthy,5360.04
SKU_0319,Home & Garden,B,367.26,887611.64,6.6,21,13.0,152.0,119.0,Healthy,26222.364
SKU_0320,Apparel,C,133.44,326589.07,6.7,25,26.0,194.0,7.0,Critical Low,560.448
SKU_0321,Home & Garden,B,203.69,584915.75,7.9,20,16.0,173.0,121.0,Healthy,14787.893999999998
SKU_0322,Home & Garden,C,491.75,371439.31,2.1,30,6.0,68.0,174.0,Overstock,51338.7
SKU_0323,Home & Garden,C,129.96,148254.75,3.1,13,5.0,46.0,59.0,Healthy,4600.584
SKU_0324,Electronics,C,194.42,112243.43,1.6,6,2.0,12.0,13.0,Healthy,1516.4759999999999
SKU_0325,Electronics,A,157.53,1373550.0,23.9,19,50.0,503.0,619.0,Healthy,58506.642
SKU_0326,Electronics,C,63.72,13733.05,0.6,39,1.0,24.0,50.0,Overstock,1911.6
SKU_0327,Apparel,A,250.05,2692172.87,29.5,28,117.0,943.0,754.0,Healthy,113122.62000000001
SKU_0328,Toys,A,195.56,2783934.62,39.0,42,116.0,1754.0,1844.0,Healthy,216367.584
SKU_0329,Home & Garden,B,350.49,657780.23,5.1,18,12.0,105.0,305.0,Overstock,64139.67
SKU_0330,Home & Garden,C,410.62,48718.02,0.3,41,1.0,14.0,13.0,Healthy,3202.8360000000002
SKU_0331,Apparel,B,276.68,483687.74,4.8,41,5.0,201.0,120.0,Healthy,19920.96
SKU_0332,Home & Garden,C,25.78,64365.29,6.8,10,7.0,75.0,65.0,Healthy,1005.42
SKU_0333,Electronics,C,313.27,251261.92,2.2,22,6.0,55.0,79.0,Healthy,14848.997999999998
SKU_0334,Toys,C,37.14,53980.01,4.0,26,5.0,108.0,56.0,Healthy,1247.904
SKU_0335,Sports,A,312.01,5278653.32,46.4,22,166.0,1186.0,78.0,Critical Low,14602.068
SKU_0336,Home & Garden,A,345.66,2070455.33,16.4,6,12.0,111.0,87.0,Healthy,18043.452
SKU_0337,Electronics,C,106.91,95070.28,2.4,36,4.0,92.0,118.0,Healthy,7569.227999999999
SKU_0338,Sports,C,411.48,163168.36,1.1,21,1.0,24.0,68.0,Overstock,16788.384
SKU_0339,Toys,B,456.43,831441.05,5.0,5,2.0,27.0,55.0,Overstock,15062.19
SKU_0340,Sports,B,408.41,852584.14,5.7,13,14.0,88.0,260.0,Overstock,63711.96
SKU_0341,Electronics,B,159.5,780275.44,13.4,17,41.0,269.0,203.0,Healthy,19427.1
SKU_0342,Sports,B,297.46,422008.4,3.9,40,14.0,169.0,200.0,Healthy,35695.2
SKU_0343,Apparel,A,458.26,2283299.93,13.7,41,25.0,585.0,717.0,Healthy,197143.452
SKU_0344,Sports,A,167.13,4596604.88,75.4,34,155.0,2717.0,5739.0,Overstock,575495.4419999999
SKU_0345,Home & Garden,A,411.81,2955178.11,19.7,35,56.0,744.0,484.0,Healthy,119589.624
SKU_0346,Home & Garden,C,14.64,37277.34,7.0,27,29.0,217.0,109.0,Healthy,957.4559999999999
SKU_0347,Apparel,C,11.79,25517.1,5.9,32,11.0,201.0,157.0,Healthy,1110.618
SKU_0348,Electronics,B,382.26,671982.27,4.8,14,12.0,79.0,44.0,Healthy,10091.663999999999
SKU_0349,Home & Garden,A,383.11,4260882.33,30.5,29,75.0,958.0,576.0,Healthy,132402.816
SKU_0350,Toys,B,396.6,503856.34,3.5,40,8.0,147.0,150.0,Healthy,35694.0
SKU_0351,Home & Garden,A,465.71,1326075.64,7.8,30,20.0,254.0,198.0,Healthy,55326.348
SKU_0352,Home & Garden,C,67.77,194369.22,7.9,30,9.0,245.0,171.0,Healthy,6953.202
SKU_0353,Electronics,C,123.67,182662.31,4.0,17,12.0,80.0,76.0,Healthy,5639.352
SKU_0354,Sports,C,452.83,235259.61,1.4,21,2.0,32.0,36.0,Healthy,9781.127999999999
SKU_0355,Home & Garden,C,96.85,384841.23,10.9,44,46.0,526.0,1273.0,Overstock,73974.02999999998
SKU_0356,Apparel,B,344.29,863011.86,6.9,8,4.0,59.0,3.0,Critical Low,619.7220000000001
SKU_0357,Sports,A,269.93,1326874.84,13.5,27,56.0,419.0,567.0,Healthy,91830.186
SKU_0358,Toys,C,50.76,72170.18,3.9,39,7.0,159.0,81.0,Healthy,2466.9359999999997
SKU_0359,Electronics,A,149.78,1748108.81,32.0,15,93.0,572.0,414.0,Healthy,37205.352
SKU_0360,Toys,C,264.98,249554.39,2.6,16,7.0,49.0,26.0,Healthy,4133.688
SKU_0361,Sports,A,427.65,8999273.77,57.7,13,167.0,917.0,1330.0,Healthy,341264.7
SKU_0362,Sports,C,356.69,118138.32,0.9,19,2.0,19.0,44.0,Overstock,9416.616
SKU_0363,Sports,A,314.72,1430183.79,12.5,41,51.0,562.0,1647.0,Overstock,311006.304
SKU_0364,Toys,B,253.06,1207455.05,13.1,9,16.0,134.0,16.0,Critical Low,2429.3759999999997
SKU_0365,Sports,C,156.36,162325.51,2.8,23,4.0,69.0,47.0,Healthy,4409.352000000001
SKU_0366,Toys,C,68.43,307116.21,12.3,15,22.0,206.0,113.0,Healthy,4639.554
SKU_0367,Sports,A,210.45,2635424.48,34.3,13,34.0,480.0,372.0,Healthy,46972.439999999995
SKU_0368,Apparel,C,23.97,4521.9,0.5,39,3.0,23.0,33.0,Healthy,474.606
SKU_0369,Sports,B,113.42,559201.87,13.5,31,17.0,436.0,435.0,Healthy,29602.620000000003
SKU_0370,Toys,C,221.92,30039.7,0.4,17,1.0,7.0,4.0,Healthy,532.608
SKU_0371,Home & Garden,C,215.12,182094.22,2.3,16,5.0,42.0,22.0,Healthy,2839.5840000000003
SKU_0372,Sports,B,31.7,604020.77,52.2,13,98.0,776.0,1013.0,Healthy,19267.26
SKU_0373,Home & Garden,B,298.64,400711.1,3.7,32,13.0,130.0,154.0,Healthy,27594.336
SKU_0374,Apparel,C,279.35,184183.9,1.8,17,2.0,33.0,46.0,Healthy,7710.0599999999995
SKU_0375,Electronics,C,48.27,102662.82,5.8,24,15.0,155.0,154.0,Healthy,4460.148
SKU_0376,Apparel,A,472.15,15228534.11,88.4,17,129.0,1631.0,4023.0,Overstock,1139675.67
SKU_0377,Sports,C,58.7,17575.78,0.8,31,4.0,29.0,33.0,Healthy,1162.26
SKU_0378,Home & Garden,C,428.87,327576.32,2.1,30,8.0,70.0,99.0,Healthy,25474.877999999997
SKU_0379,Home & Garden,C,10.15,165125.87,44.6,33,207.0,1677.0,1029.0,Healthy,6266.61
SKU_0380,Toys,A,442.32,11085723.32,68.7,33,75.0,2341.0,5089.0,Overstock,1350579.888
SKU_0381,Home & Garden,C,19.66,46840.42,6.5,26,12.0,181.0,249.0,Healthy,2937.204
SKU_0382,Toys,C,381.33,232511.21,1.7,13,2.0,23.0,25.0,Healthy,5719.95
SKU_0383,Electronics,A,187.23,6244673.0,91.4,28,83.0,2642.0,6586.0,Overstock,739858.068
SKU_0384,Sports,A,371.73,6792882.1,50.1,23,78.0,1230.0,1566.0,Healthy,349277.50800000003
SKU_0385,Toys,A,206.86,1260038.12,16.7,42,66.0,767.0,132.0,Critical Low,16383.312
SKU_0386,Electronics,C,44.74,45523.85,2.8,35,5.0,103.0,275.0,Overstock,7382.099999999999
SKU_0387,Home & Garden,B,386.08,981760.13,7.0,43,23.0,322.0,861.0,Overstock,199448.92799999999
SKU_0388,Home & Garden,C,44.91,99928.55,6.1,19,20.0,136.0,16.0,Critical Low,431.13599999999997
SKU_0389,Electronics,A,461.84,1852664.25,11.0,36,41.0,437.0,325.0,Healthy,90058.8
SKU_0390,Home & Garden,B,34.98,538098.94,42.1,33,103.0,1494.0,816.0,Healthy,17126.208
SKU_0391,Electronics,A,244.87,1897262.76,21.2,38,54.0,860.0,758.0,Healthy,111366.87599999999
SKU_0392,Toys,C,364.29,269679.02,2.0,13,3.0,30.0,35.0,Healthy,7650.09
SKU_0393,Toys,A,202.69,2851553.81,38.5,39,68.0,1571.0,3643.0,Overstock,443039.802
SKU_0394,Electronics,B,116.44,457288.54,10.8,10,20.0,127.0,171.0,Healthy,11946.743999999999
SKU_0395,Toys,A,381.95,2349417.51,16.9,41,44.0,735.0,383.0,Healthy,87772.11
SKU_0396,Toys,A,394.3,6180251.96,42.9,18,133.0,906.0,1058.0,Healthy,250301.64
SKU_0397,Toys,C,462.12,328347.19,1.9,13,5.0,30.0,43.0,Healthy,11922.696
SKU_0398,Apparel,B,194.32,502031.22,7.1,23,19.0,182.0,16.0,Critical Low,1865.4719999999998
SKU_0399,Sports,C,258.06,367822.95,3.9,27,8.0,114.0,82.0,Healthy,12696.552000000001
SKU_0400,Home & Garden,C,187.93,77230.61,1.1,32,2.0,38.0,22.0,Healthy,2480.676
SKU_0401,Apparel,B,135.97,555922.56,11.2,20,34.0,258.0,303.0,Healthy,24719.345999999998
SKU_0402,Toys,A,378.01,20762845.72,150.5,30,401.0,4915.0,10193.0,Overstock,2311833.5579999997
SKU_0403,Electronics,C,176.43,52298.6,0.8,42,2.0,36.0,51.0,Healthy,5398.758
SKU_0404,Toys,B,219.79,570260.1,7.1,44,14.0,327.0,483.0,Healthy,63695.14199999999
SKU_0405,Sports,B,207.8,1208783.93,15.9,29,24.0,486.0,1049.0,Overstock,130789.32
SKU_0406,Toys,B,359.2,1122963.43,8.6,39,36.0,370.0,66.0,Critical Low,14224.32
SKU_0407,Electronics,B,459.72,1082475.37,6.5,9,6.0,64.0,73.0,Healthy,20135.736
SKU_0408,Sports,C,336.71,191006.19,1.6,11,3.0,20.0,22.0,Healthy,4444.572
SKU_0409,Toys,B,241.08,859710.94,9.8,27,24.0,287.0,625.0,Overstock,90405.0
SKU_0410,Sports,B,391.81,426155.21,3.0,29,9.0,95.0,219.0,Overstock,51483.833999999995
SKU_0411,Home & Garden,C,324.08,63131.13,0.5,5,1.0,4.0,5.0,Healthy,972.2399999999999
SKU_0412,Home & Garden,B,39.7,448981.03,31.0,26,117.0,922.0,2513.0,Overstock,59859.66
SKU_0413,Toys,B,56.88,484473.97,23.3,8,31.0,217.0,325.0,Healthy,11091.6
SKU_0414,Sports,C,28.58,82008.1,7.9,32,8.0,259.0,380.0,Healthy,6516.24
SKU_0415,Electronics,B,233.84,830201.81,9.7,18,18.0,194.0,121.0,Healthy,16976.784
SKU_0416,Toys,A,414.67,4059448.2,26.8,37,92.0,1085.0,677.0,Healthy,168438.954
SKU_0417,Home & Garden,B,163.41,576869.83,9.7,8,15.0,92.0,71.0,Healthy,6961.2660000000005
SKU_0418,Home & Garden,A,198.24,1581982.27,21.9,15,50.0,378.0,548.0,Healthy,65181.312
SKU_0419,Toys,B,455.64,859950.44,5.2,43,9.0,231.0,691.0,Overstock,188908.34399999998
SKU_0420,Sports,A,420.08,5469673.09,35.7,36,127.0,1411.0,3116.0,Overstock,785381.568
SKU_0421,Home & Garden,A,335.87,1331178.3,10.9,8,9.0,96.0,129.0,Healthy,25996.338
SKU_0422,Sports,B,140.73,479083.52,9.3,5,14.0,60.0,73.0,Healthy,6163.973999999999
SKU_0423,Home & Garden,C,67.35,39566.25,1.6,30,3.0,52.0,105.0,Overstock,4243.049999999999
SKU_0424,Home & Garden,C,17.87,68002.64,10.4,37,40.0,426.0,1001.0,Overstock,10732.722000000002
SKU_0425,Apparel,C,62.44,62049.09,2.7,21,2.0,60.0,85.0,Healthy,3184.4399999999996
SKU_0426,Home & Garden,C,153.37,192302.73,3.4,31,8.0,115.0,313.0,Overstock,28802.886000000002
SKU_0427,Electronics,C,280.38,284242.26,2.8,9,5.0,30.0,16.0,Healthy,2691.6479999999997
SKU_0428,Toys,C,41.36,31030.65,2.1,11,2.0,25.0,25.0,Healthy,620.4
SKU_0429,Toys,A,76.75,2650337.16,94.6,29,351.0,3095.0,2460.0,Healthy,113283.0
SKU_0430,Sports,A,98.73,1315711.92,36.5,12,74.0,512.0,487.0,Healthy,28848.906
SKU_0431,Home & Garden,A,319.67,8637566.13,74.0,38,252.0,3065.0,7100.0,Overstock,1361794.2
SKU_0432,Electronics,C,311.74,193800.24,1.7,8,2.0,16.0,18.0,Healthy,3366.792
SKU_0433,Sports,B,279.88,822205.52,8.0,16,16.0,144.0,114.0,Healthy,19143.791999999998
SKU_0434,Apparel,C,132.75,75820.46,1.6,35,5.0,60.0,54.0,Healthy,4301.099999999999
SKU_0435,Sports,C,191.85,224531.27,3.2,15,6.0,54.0,145.0,Overstock,16690.95
SKU_0436,Sports,C,57.38,51421.17,2.5,41,10.0,111.0,92.0,Healthy,3167.3759999999997
SKU_0437,Home & Garden,A,120.97,1443967.6,32.7,40,93.0,1401.0,3436.0,Overstock,249391.75199999998
SKU_0438,Apparel,B,449.88,754184.83,4.6,26,7.0,126.0,168.0,Healthy,45347.903999999995
SKU_0439,Sports,A,490.05,4763331.37,26.6,5,18.0,151.0,169.0,Healthy,49691.07
SKU_0440,Electronics,A,327.35,1822795.96,15.3,8,7.0,129.0,353.0,Overstock,69332.73
SKU_0441,Electronics,A,459.24,19655037.75,117.3,40,270.0,4960.0,792.0,Critical Low,218230.848
SKU_0442,Toys,C,324.94,148481.51,1.3,12,3.0,18.0,21.0,Healthy,4094.2439999999997
SKU_0443,Apparel,C,26.27,321021.43,33.5,29,124.0,1095.0,218.0,Critical Low,3436.1159999999995
SKU_0444,Apparel,A,498.41,5320387.97,29.2,32,49.0,985.0,1216.0,Healthy,363639.93600000005
SKU_0445,Toys,C,58.49,49052.23,2.3,42,12.0,108.0,9.0,Critical Low,315.84599999999995
SKU_0446,Sports,A,344.49,3111250.93,24.7,40,78.0,1067.0,77.0,Critical Low,15915.437999999998
SKU_0447,Apparel,B,133.89,540520.55,11.1,40,54.0,496.0,684.0,Healthy,54948.456
SKU_0448,Electronics,B,202.07,414796.66,5.6,8,10.0,55.0,144.0,Overstock,17458.847999999998
SKU_0449,Electronics,C,326.51,327626.15,2.7,17,7.0,54.0,127.0,Overstock,24880.061999999998
SKU_0450,Home & Garden,C,223.88,254758.38,3.1,42,4.0,135.0,168.0,Healthy,22567.103999999996
SKU_0451,Apparel,A,132.77,4190253.81,86.5,29,144.0,2652.0,1993.0,Healthy,158766.366
SKU_0452,Sports,B,173.88,469336.03,7.4,7,3.0,55.0,36.0,Healthy,3755.808
SKU_0453,Toys,B,177.36,1222767.02,18.9,36,72.0,752.0,489.0,Healthy,52037.424000000006
SKU_0454,Toys,B,480.07,501193.4,2.9,43,7.0,130.0,75.0,Healthy,21603.149999999998
SKU_0455,Sports,B,401.32,424570.72,2.9,5,4.0,19.0,51.0,Overstock,12280.392
SKU_0456,Home & Garden,A,234.69,2318752.59,27.1,15,41.0,447.0,655.0,Healthy,92233.17
SKU_0457,Toys,C,107.91,57625.72,1.5,6,3.0,11.0,8.0,Healthy,517.968
SKU_0458,Apparel,B,407.4,667591.12,4.5,9,3.0,44.0,126.0,Overstock,30799.439999999995
SKU_0459,Home & Garden,C,87.02,244473.32,7.7,26,11.0,211.0,241.0,Healthy,12583.091999999999
SKU_0460,Apparel,C,113.13,348729.22,8.4,17,14.0,157.0,114.0,Healthy,7738.092
SKU_0461,Electronics,B,189.35,411911.75,6.0,27,13.0,174.0,123.0,Healthy,13974.029999999999
SKU_0462,Home & Garden,A,441.37,1914115.15,11.9,35,28.0,444.0,652.0,Healthy,172663.944
SKU_0463,Toys,B,74.58,461914.86,17.0,39,71.0,733.0,555.0,Healthy,24835.14
SKU_0464,Home & Garden,B,69.89,455182.18,17.8,42,26.0,776.0,1624.0,Overstock,68100.81599999999
SKU_0465,Home & Garden,C,252.05,208261.82,2.3,39,6.0,94.0,96.0,Healthy,14518.080000000002
SKU_0466,Home & Garden,C,145.44,278920.72,5.3,17,16.0,105.0,234.0,Overstock,20419.775999999998
SKU_0467,Home & Garden,A,288.68,3265489.18,31.0,11,21.0,362.0,71.0,Critical Low,12297.767999999998
SKU_0468,Apparel,A,231.3,1825196.28,21.6,9,51.0,246.0,220.0,Healthy,30531.6
SKU_0469,Electronics,C,223.13,115869.57,1.4,33,7.0,54.0,64.0,Healthy,8568.192
SKU_0470,Sports,C,64.87,266734.35,11.3,12,9.0,144.0,170.0,Healthy,6616.740000000001
SKU_0471,Home & Garden,C,79.11,19869.11,0.7,12,1.0,9.0,6.0,Healthy,284.796
SKU_0472,Toys,B,412.33,1176482.49,7.8,11,11.0,97.0,131.0,Healthy,32409.137999999995
SKU_0473,Home & Garden,A,444.08,11678127.7,72.0,23,234.0,1891.0,47.0,Critical Low,12523.055999999999
SKU_0474,Toys,C,124.99,108087.82,2.4,43,9.0,111.0,255.0,Overstock,19123.469999999998
SKU_0475,Apparel,C,65.6,65004.97,2.7,27,8.0,82.0,215.0,Overstock,8462.399999999998
SKU_0476,Toys,C,36.17,244037.8,18.5,40,78.0,817.0,1763.0,Overstock,38260.626000000004
SKU_0477,Sports,C,308.07,130463.53,1.2,36,2.0,43.0,51.0,Healthy,9426.942
SKU_0478,Electronics,B,360.52,455043.04,3.5,8,7.0,35.0,83.0,Overstock,17953.896
SKU_0479,Toys,B,192.68,1063037.98,15.1,34,56.0,570.0,736.0,Healthy,85087.488
SKU_0480,Toys,B,343.04,432183.19,3.5,43,12.0,161.0,473.0,Overstock,97354.75200000001
SKU_0481,Electronics,B,359.35,730167.84,5.6,9,13.0,63.0,85.0,Healthy,18326.850000000002
SKU_0482,Sports,A,468.32,3085015.24,18.0,7,30.0,156.0,334.0,Overstock,93851.328
SKU_0483,Home & Garden,C,41.79,186906.51,12.3,26,19.0,337.0,190.0,Healthy,4764.0599999999995
SKU_0484,Toys,C,104.22,387167.13,10.2,32,26.0,352.0,10.0,Critical Low,625.32
SKU_0485,Electronics,C,43.58,78236.92,4.9,26,12.0,140.0,74.0,Healthy,1934.952
SKU_0486,Apparel,A,435.32,1830400.32,11.5,26,12.0,311.0,59.0,Critical Low,15410.328
SKU_0487,Electronics,B,398.37,926151.96,6.4,38,31.0,273.0,29.0,Critical Low,6931.638
SKU_0488,Apparel,A,291.57,1362129.75,12.8,33,18.0,441.0,643.0,Healthy,112487.706
SKU_0489,Sports,C,51.0,75758.65,4.1,17,10.0,80.0,75.0,Healthy,2295.0
SKU_0490,Home & Garden,C,143.92,311792.57,5.9,11,10.0,75.0,70.0,Healthy,6044.639999999999
SKU_0491,Electronics,C,155.88,128162.21,2.3,14,2.0,33.0,25.0,Healthy,2338.2
SKU_0492,Toys,B,284.76,736415.35,7.1,32,31.0,258.0,268.0,Healthy,45789.407999999996
SKU_0493,Sports,C,136.44,139050.48,2.8,8,6.0,28.0,33.0,Healthy,2701.5119999999997
SKU_0494,Electronics,C,45.75,32410.6,1.9,36,6.0,76.0,175.0,Overstock,4803.75
SKU_0495,Toys,A,368.07,1353999.62,10.1,26,16.0,278.0,185.0,Healthy,40855.77
SKU_0496,Electronics,B,156.55,545008.18,9.5,24,11.0,240.0,280.0,Healthy,26300.399999999998
SKU_0497,Apparel,A,231.66,1598587.62,18.9,24,37.0,491.0,282.0,Healthy,39196.872
SKU_0498,Electronics,C,72.56,116647.79,4.4,10,5.0,49.0,29.0,Healthy,1262.544
SKU_0499,Electronics,A,403.25,1774650.72,12.1,13,22.0,178.0,120.0,Healthy,29034.0
SKU_0500,Electronics,A,287.11,1499619.57,14.3,32,65.0,523.0,658.0,Healthy,113351.028
SKU_0501,Sports,A,451.78,2077788.2,12.6,17,28.0,242.0,657.0,Overstock,178091.67599999998
SKU_0502,Electronics,C,252.78,253124.49,2.7,35,12.0,108.0,85.0,Healthy,12891.779999999999
SKU_0503,Toys,A,471.3,1520614.9,8.8,43,34.0,415.0,365.0,Healthy,103214.7
SKU_0504,Apparel,A,447.02,1866282.05,11.4,18,23.0,229.0,631.0,Overstock,169241.772
SKU_0505,Apparel,B,292.47,795604.63,7.5,26,28.0,221.0,287.0,Healthy,50363.33400000001
SKU_0506,Electronics,C,467.61,103130.87,0.6,41,2.0,27.0,18.0,Healthy,5050.187999999999
SKU_0507,Sports,B,168.31,550351.88,9.0,28,35.0,286.0,237.0,Healthy,23933.682
SKU_0508,Sports,A,189.16,7257547.01,105.1,12,130.0,1392.0,1834.0,Healthy,208151.664
SKU_0509,Toys,C,32.28,56524.42,4.8,19,5.0,96.0,85.0,Healthy,1646.28
SKU_0510,Electronics,C,298.71,336271.06,3.1,10,7.0,38.0,44.0,Healthy,7885.9439999999995
SKU_0511,Apparel,A,363.74,1535493.67,11.6,27,33.0,345.0,413.0,Healthy,90134.772
SKU_0512,Sports,A,389.02,1526355.28,10.7,29,44.0,355.0,28.0,Critical Low,6535.535999999999
SKU_0513,Electronics,B,83.41,941234.43,30.9,35,143.0,1225.0,810.0,Healthy,40537.259999999995
SKU_0514,Sports,C,227.64,135701.37,1.6,33,2.0,56.0,51.0,Healthy,6965.784
SKU_0515,Sports,B,96.66,627051.59,17.8,27,46.0,526.0,559.0,Healthy,32419.763999999996
SKU_0516,Apparel,A,334.44,1831907.8,15.0,14,23.0,233.0,176.0,Healthy,35316.864
SKU_0517,Home & Garden,C,87.39,198738.46,6.2,13,13.0,94.0,118.0,Healthy,6187.212
SKU_0518,Toys,A,453.04,1834537.58,11.1,17,32.0,220.0,131.0,Healthy,35608.944
SKU_0519,Toys,B,123.01,1141119.0,25.4,36,53.0,968.0,1407.0,Healthy,103845.042
SKU_0520,Apparel,B,152.79,1173758.24,21.0,5,25.0,130.0,148.0,Healthy,13567.751999999999
SKU_0521,Sports,C,426.94,292122.14,1.9,5,3.0,12.0,16.0,Healthy,4098.624
SKU_0522,Electronics,A,234.65,1693280.8,19.8,41,32.0,843.0,1240.0,Healthy,174579.6
