Client_ID,Annual_Income,Loan_Amount,Loan_Purpose,DTI_Ratio,Default_On_File,PD,Credit_Score,Risk_Rating,Decision,Expected_Loss
CL_00230,27800.0,33573,VENTURE,0.6968812823741007,1,0.7311426311404935,447,Poor,Reject,14727.990933167872
CL_00231,64400.0,25780,VENTURE,0.23650347826086954,0,0.21619684101873304,731,Good,Approve,3344.1327368777625
CL_00232,39500.0,1661,VENTURE,0.02232468101265823,0,0.1319672239081704,777,Very Good,Approve,131.51853534688263
CL_00233,20200.0,1678,DEBT_CONSOLIDATION,0.046032856435643574,0,0.2184255955943861,729,Good,Approve,219.91088964442793
CL_00234,17600.0,7363,MEDICAL,0.24417130397727274,0,0.31120192362051763,678,Good,Approve,1374.8278581707227
CL_00235,31000.0,34067,VENTURE,0.6467235322580646,1,0.9138294883915442,347,Poor,Reject,18678.85750862084
CL_00236,21100.0,17641,VENTURE,0.4555307511848342,1,0.4056706922396161,626,Fair,Approve,4293.86200907944
CL_00237,34800.0,20146,VENTURE,0.32934078735632183,0,0.5092494517954652,569,Poor,Reject,6155.6036735228645
CL_00238,67200.0,34007,DEBT_CONSOLIDATION,0.27253675372023806,0,0.29079403184699,690,Good,Approve,5933.419584612352
CL_00239,15900.0,24707,EDUCATION,0.9149359496855345,1,0.791426078052829,414,Poor,Reject,11732.258466270747
CL_00240,38300.0,28088,PERSONAL,0.42520685117493473,0,0.37108681513671293,645,Fair,Approve,6253.851878135995
CL_00241,62900.0,31989,VENTURE,0.27546648410174873,0,0.35793900067520446,653,Fair,Approve,6870.0664155594695
CL_00242,34500.0,6647,PERSONAL,0.11016679999999998,0,0.2449493292088677,715,Good,Approve,976.906914750806
CL_00243,56000.0,15064,MEDICAL,0.1515008,0,0.20590008712170355,736,Good,Approve,1861.0073474408052
CL_00244,30600.0,32195,MEDICAL,0.5727764052287582,0,0.47631656390159205,588,Fair,Reject,9201.007064887053
CL_00245,40200.0,29979,MEDICAL,0.4414817910447761,0,0.5484772355801208,548,Poor,Reject,9865.679427273866
CL_00246,47300.0,24992,VENTURE,0.2832602790697674,0,0.41878818343697566,619,Fair,Approve,6279.812568274137
CL_00247,25800.0,34288,PERSONAL,0.7443021085271319,1,0.8006859824512305,409,Poor,Reject,16472.352579772672
CL_00248,119900.0,6642,EDUCATION,0.03150379816513761,0,0.06806240105163286,812,Exceptional,Approve,271.24228067096726
CL_00249,51400.0,4884,DEBT_CONSOLIDATION,0.055752665369649804,0,0.1419414056152699,771,Very Good,Approve,415.9450950149869
CL_00250,79400.0,32649,PERSONAL,0.22050410894206549,1,0.34353200591005817,661,Fair,Approve,6729.585876574493
CL_00251,69100.0,14481,DEBT_CONSOLIDATION,0.11959922865412445,0,0.2643995772727357,704,Good,Approve,2297.2621670918916
CL_00252,44200.0,31532,PERSONAL,0.3748883710407239,0,0.5773184871108047,532,Poor,Reject,10922.403921346735
CL_00253,83400.0,34418,VENTURE,0.24212278896882494,0,0.1457081887012223,769,Very Good,Approve,3008.990663231201
CL_00254,40600.0,12036,EDUCATION,0.16085550738916254,0,0.3510753719155385,656,Fair,Approve,2535.325905825253
CL_00255,23400.0,3158,VENTURE,0.07814700427350428,0,0.25722948241406607,708,Good,Approve,487.3984232781724
CL_00256,36600.0,20035,MEDICAL,0.31210260245901633,0,0.4293346023473822,613,Fair,Approve,5161.031254817881
CL_00257,19900.0,10220,EDUCATION,0.27154899497487445,0,0.3462564305211767,659,Fair,Approve,2123.2444319558554
CL_00258,10300.0,10747,PERSONAL,0.5621307038834951,0,0.6141006815637542,512,Poor,Reject,3959.8440148593995
CL_00259,21800.0,25513,VENTURE,0.6379420321100917,1,0.7149741686522159,456,Poor,Reject,10944.68157889439
CL_00260,37900.0,17502,DEBT_CONSOLIDATION,0.27315126649076515,0,0.2536126827774359,710,Good,Approve,2663.2375043824104
CL_00261,68700.0,6518,VENTURE,0.05323033333333334,0,0.11616043480614778,786,Very Good,Approve,454.2802284398827
CL_00262,21700.0,7277,VENTURE,0.1990276267281106,1,0.3106671567541385,679,Good,Approve,1356.4349398199192
CL_00263,66600.0,11341,PERSONAL,0.09000428753753753,1,0.6081014832056294,515,Poor,Reject,4137.8873526210255
CL_00264,17600.0,24613,PERSONAL,0.7348938352272726,1,0.7949435157298713,412,Poor,Reject,11739.566851595593
CL_00265,20900.0,1959,MEDICAL,0.05587367942583732,0,0.2093124212977054,734,Good,Approve,246.02581999332293
CL_00266,86600.0,6936,EDUCATION,0.04639751501154734,0,0.11921744592261434,784,Very Good,Approve,496.13532295155176
CL_00267,37400.0,29678,VENTURE,0.4632227941176471,1,0.8613550386968831,376,Poor,Reject,15337.976903067658
CL_00268,32700.0,14155,DEBT_CONSOLIDATION,0.2569976605504587,0,0.3241309672899985,671,Good,Approve,2752.844305193957
CL_00269,41800.0,24042,PERSONAL,0.34443903588516744,0,0.5566755855761245,543,Poor,Reject,8030.156657052711
CL_00270,17600.0,19763,PERSONAL,0.5977746051136363,1,0.7616842795415019,431,Poor,Reject,9031.89984994722
CL_00271,29800.0,12642,MEDICAL,0.22774690268456377,0,0.2559565090971026,709,Good,Approve,1941.4813128033425
CL_00272,36400.0,20923,EDUCATION,0.30990756730769226,1,0.34796824709394575,658,Fair,Approve,4368.323780367976
CL_00273,76000.0,17296,MEDICAL,0.13345229473684211,0,0.1314680865718358,777,Very Good,Approve,1364.3232152078833
CL_00274,13300.0,19719,PERSONAL,0.8178937105263159,0,0.8188816213034914,399,Poor,Reject,9688.516014290128
CL_00275,104600.0,10227,DEBT_CONSOLIDATION,0.05568141969407266,0,0.1033587380804265,793,Very Good,Approve,634.2298886091131
CL_00276,33700.0,4044,MEDICAL,0.07069799999999998,0,0.18228085139914796,749,Very Good,Approve,442.2862578348926
CL_00277,18700.0,10650,VENTURE,0.3281851604278075,0,0.40594062041507495,626,Fair,Approve,2593.9605644523285
CL_00278,16700.0,11412,PERSONAL,0.3621089101796407,0,0.5681796909751746,537,Poor,Reject,3890.4399800452156
CL_00279,42800.0,32040,PERSONAL,0.4180546261682243,0,0.5160542620475527,566,Poor,Reject,9920.627133602153
CL_00280,16200.0,21411,MEDICAL,0.7005494166666667,1,0.7183638198261637,454,Poor,Reject,9228.532647778795
CL_00281,25900.0,20500,DEBT_CONSOLIDATION,0.44395559845559834,1,0.6000113979367653,519,Poor,Reject,7380.140194622212
CL_00282,31300.0,15546,MEDICAL,0.26892593290734823,0,0.2707775779198086,701,Good,Approve,2525.7049358048066
CL_00283,72100.0,28530,DEBT_CONSOLIDATION,0.20778228848821084,0,0.17245660838830162,755,Very Good,Approve,2952.112222390947
CL_00284,66900.0,14024,PERSONAL,0.12284101644245142,0,0.15022762917854615,767,Very Good,Approve,1264.0753629599585
CL_00285,24700.0,30088,MEDICAL,0.7280808744939271,1,0.6662971304768411,483,Poor,Reject,12028.528837072317
CL_00286,32000.0,23828,EDUCATION,0.4447645125,0,0.4043374478807043,627,Fair,Approve,5780.731624860853
CL_00287,13900.0,24777,MEDICAL,0.9758394712230216,1,0.9659361147580379,318,Poor,Reject,14359.799469215943
CL_00288,10700.0,9412,MEDICAL,0.5164725046728973,0,0.5646328126411655,539,Poor,Reject,3188.59441954719
CL_00289,17400.0,34203,EDUCATION,1.132040672413793,1,0.850121310356094,382,Poor,Reject,17446.01950686569
CL_00290,71200.0,24261,EDUCATION,0.19933546348314607,0,0.22110894682749005,728,Good,Approve,3218.594495389041
CL_00291,58000.0,1042,VENTURE,0.010571808620689654,0,0.122252246424963,782,Very Good,Approve,76.43210446488686
CL_00292,45700.0,18349,EDUCATION,0.24030364332603937,0,0.8481372315753121,383,Poor,Reject,9337.48203730524
CL_00293,15100.0,29682,DEBT_CONSOLIDATION,1.0543989933774836,1,0.8268656758546541,395,Poor,Reject,14725.816194430705
CL_00294,23700.0,1215,VENTURE,0.0298751582278481,0,0.6514134876190549,491,Poor,Reject,474.880432474291
CL_00295,21700.0,12427,DEBT_CONSOLIDATION,0.3321788640552995,0,0.35461025754321956,654,Fair,Approve,2644.0450022937534
CL_00296,32900.0,21704,VENTURE,0.3605898601823708,1,0.8315770128725476,392,Poor,Reject,10829.128492431464
CL_00297,31700.0,31432,VENTURE,0.5497625362776025,1,0.63496533949087,500,Poor,Reject,11974.938330526214
CL_00298,19900.0,3705,DEBT_CONSOLIDATION,0.10021187185929649,1,0.25834904665644254,707,Good,Approve,574.3099307172718
CL_00299,44800.0,17062,PERSONAL,0.22603341517857145,0,0.3180342809143864,675,Good,Approve,3255.7805405767563
CL_00300,41700.0,21495,PERSONAL,0.30461559352517986,0,0.3068479958167394,681,Good,Approve,3957.418602048488
CL_00301,23500.0,30704,MEDICAL,0.7461072000000002,1,0.6938863831110146,468,Poor,Reject,12783.052504224353
CL_00302,43600.0,32233,PERSONAL,0.41647845298165137,1,0.8376134807740405,389,Poor,Reject,16199.277195473787
CL_00303,71300.0,28731,MEDICAL,0.21858528681626926,0,0.196836416674047,741,Very Good,Approve,3393.1842524772264
CL_00304,85500.0,9122,PERSONAL,0.0623283321637427,0,0.12411989667167656,781,Very Good,Approve,679.3330184634201
CL_00305,48700.0,9249,MEDICAL,0.09982082956878849,0,0.18667028916108805,747,Very Good,Approve,1035.908102670542
CL_00306,47900.0,30656,MEDICAL,0.35820799999999997,0,0.28912106250844455,690,Good,Approve,5317.977175355326
CL_00307,31400.0,5946,EDUCATION,0.11163899044585988,0,0.6853391959915295,473,Poor,Reject,2445.016115619381
CL_00308,67400.0,31207,MEDICAL,0.2645649821958457,0,0.2528036524090726,710,Good,Approve,4733.5461484379575
CL_00309,19100.0,12881,DEBT_CONSOLIDATION,0.3861939607329843,1,0.6009497988930201,519,Poor,Reject,4644.500615724595
CL_00310,62800.0,5743,DEBT_CONSOLIDATION,0.04849542834394905,0,0.20584996401780262,736,Good,Approve,709.3178060125442
CL_00311,30600.0,19227,MEDICAL,0.34338416666666666,0,0.3485929401613447,658,Fair,Approve,4021.4378762893043
CL_00312,88800.0,10160,DEBT_CONSOLIDATION,0.06585121621621622,0,0.11185368720831337,788,Very Good,Approve,681.8600772218783
CL_00313,51700.0,33068,PERSONAL,0.3381634738878143,0,0.35045290148802627,657,Fair,Approve,6953.265927843631
CL_00314,34900.0,14521,DEBT_CONSOLIDATION,0.2287577593123209,0,0.8423599515470583,386,Poor,Reject,7339.1453138489005
CL_00315,31500.0,8292,EDUCATION,0.14518897142857143,1,0.3542861713883843,655,Fair,Approve,1762.6445598914897
CL_00316,49800.0,8629,DEBT_CONSOLIDATION,0.09744878714859438,1,0.19135069736090835,744,Very Good,Approve,990.6991005163668
CL_00317,48400.0,1289,PERSONAL,0.014706318181818182,0,0.6116360335138642,513,Poor,Reject,473.0393083196226
CL_00318,28600.0,28861,PERSONAL,0.5641518199300699,0,0.5746101568401386,533,Poor,Reject,9950.294241937943
CL_00319,38400.0,16791,MEDICAL,0.24749234375,0,0.28575114161543214,692,Good,Approve,2878.8284513188323
CL_00320,62200.0,23776,VENTURE,0.20437039228295817,1,0.33680733148286546,664,Fair,Approve,4804.758668001965
CL_00321,16000.0,33246,PERSONAL,1.11903958125,0,0.974803673609527,313,Poor,Reject,19444.993759693403
CL_00322,56100.0,26308,MEDICAL,0.27548368270944745,0,0.2742208992971009,699,Good,Approve,4328.522051224879
CL_00323,49600.0,20960,MEDICAL,0.236433870967742,0,0.24768219692362425,713,Good,Approve,3114.8513085114987
CL_00324,74000.0,16450,DEBT_CONSOLIDATION,0.12263030405405403,0,0.1909241807731974,744,Very Good,Approve,1884.4216642314582
CL_00325,23600.0,4782,DEBT_CONSOLIDATION,0.11297475,1,0.8558723896257164,379,Poor,Reject,2455.6690603141055
CL_00326,36400.0,5937,MEDICAL,0.08776647527472528,0,0.16660240222928252,758,Very Good,Approve,593.4710772211502
CL_00327,41100.0,11983,EDUCATION,0.1583155474452555,1,0.35189624786824303,656,Fair,Approve,2530.0636429230935
CL_00328,56600.0,31434,MEDICAL,0.31303487809187275,0,0.3670789154587512,648,Fair,Approve,6923.255177118232
CL_00329,47000.0,11230,DEBT_CONSOLIDATION,0.13186887234042555,0,0.341301884284792,662,Fair,Approve,2299.6920963109287
CL_00330,17300.0,31886,PERSONAL,1.0333460057803467,1,0.8381096275188546,389,Poor,Reject,16034.37814983972
CL_00331,43200.0,32994,EDUCATION,0.40956093750000006,0,0.5035017172903904,573,Poor,Reject,9967.521396167485
CL_00332,120900.0,12710,VENTURE,0.0564275641025641,0,0.35476757023010214,654,Fair,Approve,2705.4574905747586
CL_00333,52400.0,21442,PERSONAL,0.22661411450381677,0,0.21028679944852327,734,Good,Approve,2705.381732265141
CL_00334,97000.0,32881,DEBT_CONSOLIDATION,0.18759118969072164,0,0.16556577467011033,758,Very Good,Approve,3266.3809421567385
CL_00335,67900.0,19540,PERSONAL,0.17014764359351991,0,0.16904421055695165,757,Very Good,Approve,1981.874324569701
CL_00336,82200.0,5437,PERSONAL,0.03489072384428223,0,0.12802441023187877,779,Very Good,Approve,417.6412310584349
CL_00337,43700.0,4920,DEBT_CONSOLIDATION,0.06748956521739131,0,0.20268274101554287,738,Good,Approve,598.3194514778826
CL_00338,49700.0,15713,PERSONAL,0.18866665492957743,0,0.3497697712737509,657,Fair,Approve,3297.5594496146687
CL_00339,42300.0,2127,MEDICAL,0.028442968085106383,0,0.1252745454357156,781,Very Good,Approve,159.87537488506024
CL_00340,36400.0,10182,EDUCATION,0.1619329615384615,0,0.2699901019326563,701,Good,Approve,1649.423530726984
CL_00341,56700.0,20870,DEBT_CONSOLIDATION,0.21906138447971782,0,0.25295202693032537,710,Good,Approve,3167.465281221534
CL_00342,26600.0,6509,EDUCATION,0.13307968609022555,0,0.24657624292749322,714,Good,Approve,962.9788591290321
CL_00343,112600.0,6481,MEDICAL,0.03157904662522202,0,0.06341767712290522,815,Exceptional,Approve,246.60597926012923
CL_00344,20800.0,27033,DEBT_CONSOLIDATION,0.6931105240384615,1,0.6036816859092756,517,Poor,Reject,9791.596209111267
CL_00345,59100.0,24658,MEDICAL,0.23669176649746193,0,0.2260212779295881,725,Good,Approve,3343.93960271267
CL_00346,83100.0,31487,VENTURE,0.20345300421179305,1,0.5809838960865754,530,Poor,Reject,10976.0639616468
CL_00347,32700.0,20641,VENTURE,0.37545158409785934,0,0.3471256418714074,659,Fair,Approve,4299.0122243206315
CL_00348,18600.0,5867,VENTURE,0.17580497043010754,0,0.28653845328053745,692,Good,Approve,1008.6726632381478
CL_00349,72600.0,10063,EDUCATION,0.08233363636363636,0,0.1584520674630946,762,Very Good,Approve,956.7018929286726
CL_00350,41000.0,17511,VENTURE,0.23080352195121953,0,0.27205110587622205,700,Good,Approve,2858.3321489991145
CL_00351,59200.0,25681,VENTURE,0.2503246798986487,0,0.3301893599642667,668,Fair,Approve,5087.7557719454
CL_00352,34000.0,31111,MEDICAL,0.524815119117647,1,0.5049381006264511,572,Poor,Reject,9425.477549153711
CL_00353,102700.0,22984,PERSONAL,0.12420759493670885,0,0.23347511210491598,721,Good,Approve,3219.715185971633
CL_00354,10200.0,27937,PERSONAL,1.622537137254902,0,0.9770253691679074,312,Poor,Reject,16377.094643066297
CL_00355,45500.0,17238,VENTURE,0.21125074285714285,0,0.26897953770845007,702,Good,Approve,2782.001562610957
CL_00356,81200.0,9182,PERSONAL,0.06105125369458128,0,0.2622462904774443,705,Good,Approve,1444.767263498336
CL_00357,38700.0,33736,VENTURE,0.5215132299741602,0,0.4958501981215217,577,Poor,Reject,10036.801370296593
CL_00358,43500.0,10192,VENTURE,0.13076218850574714,0,0.30316530700082905,683,Good,Approve,1853.9164853714697
CL_00359,28000.0,12623,EDUCATION,0.24371406428571424,0,0.39230802662668346,634,Fair,Approve,2971.262532065175
CL_00360,36800.0,13671,DEBT_CONSOLIDATION,0.20515787364130436,0,0.39052561462453195,635,Fair,Approve,3203.3254065191854
CL_00361,13300.0,6097,PERSONAL,0.2617584210526316,1,0.7746367529388543,423,Poor,Reject,2833.7761696009165
CL_00362,23600.0,2871,VENTURE,0.06853904237288136,0,0.19219653612008358,744,Very Good,Approve,331.07775312045595
CL_00363,22700.0,18473,PERSONAL,0.4660160110132158,1,0.4819608346098549,584,Fair,Reject,5341.95749864871
CL_00364,54300.0,14173,EDUCATION,0.14999105801104973,0,0.21518188748850275,731,Good,Approve,1829.8637348247298
CL_00365,25800.0,30808,EDUCATION,0.637952480620155,1,0.616274435596745,511,Poor,Reject,11391.709687118711
CL_00366,26200.0,17003,VENTURE,0.35602464885496177,0,0.3408616159369833,662,Fair,Approve,3477.402033465916
CL_00367,28900.0,6535,PERSONAL,0.13141229238754326,0,0.3969169977156518,631,Fair,Approve,1556.3115480430706
CL_00368,23200.0,28708,PERSONAL,0.7100280344827586,1,0.9525415313537452,326,Poor,Reject,16407.33736926199
CL_00369,42700.0,33057,PERSONAL,0.4115867459016393,1,0.497590839184318,576,Poor,Reject,9869.3162225496
CL_00370,45600.0,11722,EDUCATION,0.1410367390350877,0,0.3173359676022644,675,Good,Approve,2231.887327340246
CL_00371,59600.0,4315,MEDICAL,0.04306674077181207,0,0.21489860728652035,731,Good,Approve,556.3724942648013
CL_00372,53700.0,2393,MEDICAL,0.0262762094972067,0,0.22202470356725656,727,Good,Approve,318.78306938186694
CL_00373,50600.0,28668,PERSONAL,0.32594269565217393,1,0.3628752342329872,650,Fair,Approve,6241.744328994766
CL_00374,29800.0,11937,PERSONAL,0.21248260570469799,0,0.30163801697158893,684,Good,Approve,2160.391805153914
CL_00375,28700.0,18104,DEBT_CONSOLIDATION,0.35990373519163765,0,0.4972146871598913,576,Poor,Reject,5400.944817805603
CL_00376,21500.0,5326,VENTURE,0.13027643720930232,0,0.2632922944909534,705,Good,Approve,841.3768562752907
CL_00377,21300.0,4597,EDUCATION,0.12401108920187794,0,0.29077435459126105,690,Good,Approve,802.0138248336162
CL_00378,40800.0,25020,DEBT_CONSOLIDATION,0.3555844852941176,0,0.43178989207708923,612,Fair,Approve,6482.0298598612635
CL_00379,23600.0,29341,PERSONAL,0.6990866228813559,0,0.572701748479747,535,Poor,Reject,10082.185201286553
CL_00380,87600.0,4880,MEDICAL,0.029263287671232874,0,0.14130382528811142,772,Very Good,Approve,413.7376004435902
CL_00381,35500.0,13850,MEDICAL,0.22433098591549291,0,0.8481356643461243,383,Poor,Reject,7048.007370716293
CL_00382,89400.0,22248,DEBT_CONSOLIDATION,0.1459558389261745,0,0.5654927458072901,538,Poor,Reject,7548.649565232355
CL_00383,51200.0,16143,MEDICAL,0.1793859345703125,0,0.2025266721595132,738,Good,Approve,1961.6328412026128
CL_00384,22800.0,24057,MEDICAL,0.6100770789473684,0,0.6512245144282888,491,Poor,Reject,9399.904886160804
CL_00385,35000.0,9481,VENTURE,0.14404347857142857,0,0.6636655028891582,484,Poor,Reject,3775.327579735265
CL_00386,13300.0,33700,PERSONAL,1.4662033834586468,0,0.929657144848863,338,Poor,Reject,18797.667468844007
CL_00387,40700.0,7243,DEBT_CONSOLIDATION,0.10162445085995088,0,0.23591707106232787,720,Good,Approve,1025.2484074226643
CL_00388,24100.0,16744,EDUCATION,0.382020265560166,0,0.3885433234671265,636,Fair,Approve,3903.46164488014
CL_00389,18600.0,25970,EDUCATION,0.8047907526881721,0,0.7320662581786879,447,Poor,Reject,11407.056434940314
CL_00390,90500.0,1375,PERSONAL,0.008711878453038674,0,0.09944719350485662,795,Very Good,Approve,82.04393464150671
CL_00391,67400.0,22261,EDUCATION,0.1882441683976261,0,0.2802006049022459,695,Good,Approve,3742.527399437338
CL_00392,66300.0,19523,MEDICAL,0.15862805580693812,0,0.6029186012737678,518,Poor,Reject,7062.467911600661
CL_00393,58100.0,19358,VENTURE,0.18231837521514627,0,0.1706756826308116,756,Very Good,Approve,1982.3639186203504
CL_00394,17300.0,5501,DEBT_CONSOLIDATION,0.19057944219653178,0,0.46642839011714027,593,Fair,Reject,1539.4935444206333
CL_00395,28600.0,23548,DEBT_CONSOLIDATION,0.4590213286713286,1,0.4919145358382606,579,Poor,Reject,6950.162093951616
CL_00396,29600.0,23546,MEDICAL,0.4211631655405405,0,0.3862409901775298,637,Fair,Approve,5456.65821283207
CL_00397,13000.0,27776,PERSONAL,1.2658377846153848,1,0.9249935937505985,341,Poor,Reject,15415.573236009976
CL_00398,26000.0,31571,VENTURE,0.6532161326923078,1,0.717863068559656,455,Poor,Reject,13598.192962498139
CL_00399,26200.0,25988,EDUCATION,0.5507571374045802,1,0.937634433150155,334,Poor,Reject,14620.346189223736
CL_00400,39200.0,7345,DEBT_CONSOLIDATION,0.10227725127551021,0,0.20922572694921449,734,Good,Approve,922.0577786651883
CL_00401,165900.0,15474,DEBT_CONSOLIDATION,0.05571199638336347,0,0.3584444413075923,652,Fair,Approve,3327.9415708762094
CL_00402,35900.0,23662,PERSONAL,0.3647177632311978,0,0.44533477682893424,605,Fair,Approve,6322.506893595745
CL_00403,39200.0,16271,VENTURE,0.2399764961734694,0,0.3477971061394467,658,Fair,Approve,3395.404028396962
CL_00404,31300.0,18762,EDUCATION,0.3416122619808306,0,0.35583241024049245,654,Fair,Approve,4005.6766085592717
CL_00405,56500.0,24519,DEBT_CONSOLIDATION,0.22922010265486725,1,0.21313607848800045,732,Good,Approve,3135.5301050683693
CL_00406,19100.0,33022,DEBT_CONSOLIDATION,0.9574651099476439,1,0.753750406464368,435,Poor,Reject,14934.207553359816
CL_00407,113300.0,1710,EDUCATION,0.008365114739629304,0,0.5208968558484263,563,Poor,Reject,534.4401741004854
CL_00408,33700.0,29026,VENTURE,0.5161374035608308,0,0.467527568255628,592,Fair,Reject,8142.273117712715
CL_00409,28600.0,24845,VENTURE,0.5089750174825175,1,0.8647864742364221,374,Poor,Reject,12891.371971442342
